timestamp,voltage_V,current_A,power_W,pf,freq_Hz,energy_Wh,energy_kWh
2026-05-12 14:40:49,0.0,0.05,4.6,0.75,58.92,21600,21.6
2026-05-12 14:46:00,0.0,0.05,4.6,0.75,58.95,21600,21.6
2026-05-12 16:12:42,0.0,0.05,4.6,0.76,58.96,21600,21.6
2026-05-12 17:31:51,0.0,0.05,4.6,0.75,58.95,21610,21.61
2026-05-12 19:26:05,0.0,0.05,4.6,0.74,58.9,21620,21.62
2026-05-12 23:33:28,0.0,0.049,4.6,0.76,58.95,21640,21.64
2026-05-13 02:21:54,0.0,1.1,81.5,0.59,58.92,21980,21.98
2026-05-13 05:14:20,0.0,0.136,13.0,0.75,58.87,22150,22.15
2026-05-13 07:32:41,0.0,0.051,4.8,0.74,58.95,22200,22.2
2026-05-13 10:08:54,0.0,0.051,4.8,0.74,58.92,22210,22.21
2026-05-13 12:19:55,0.0,0.051,4.8,0.74,58.95,22220,22.22
2026-05-13 14:15:32,0.0,0.05,4.7,0.75,58.92,22230,22.23
2026-05-13 15:48:16,0.0,0.05,4.6,0.75,58.95,22230,22.23
2026-05-13 17:05:45,0.0,0.049,4.6,0.75,58.9,22240,22.24
2026-05-13 18:18:29,0.0,0.049,4.6,0.76,58.96,22240,22.24
2026-05-13 22:17:22,0.0,0.05,4.7,0.77,58.93,22260,22.26
2026-05-14 01:26:17,0.0,2.015,238.0,0.95,58.92,22330,22.33
2026-05-14 03:57:53,0.0,1.045,77.2,0.58,58.9,22730,22.73
2026-05-14 05:57:43,0.0,1.106,120.7,0.86,58.9,22860,22.86
2026-05-14 08:30:38,0.0,0.052,4.8,0.73,58.9,22880,22.88
2026-05-14 10:31:57,0.0,0.052,4.7,0.73,58.93,22880,22.88
2026-05-14 12:21:41,0.0,0.051,4.8,0.74,58.92,22880,22.88
2026-05-14 14:18:17,0.0,0.05,4.7,0.74,58.95,22880,22.88
2026-05-14 15:40:35,0.0,0.051,4.7,0.75,58.95,22880,22.88
2026-05-14 16:57:12,0.0,0.049,4.6,0.76,58.93,22880,22.88
2026-05-14 18:01:24,0.0,0.049,4.5,0.75,58.96,22890,22.89
2026-05-14 22:31:34,0.0,2.219,259.3,0.94,58.92,23260,23.26
2026-05-15 01:44:45,0.0,1.235,101.4,0.65,58.93,24670,24.67
2026-05-15 04:24:36,0.0,4.275,519.5,0.96,58.92,25370,25.37
2026-05-15 06:22:04,0.0,1.107,93.0,0.67,58.95,25780,25.78
2026-05-15 09:04:46,0.0,0.052,4.9,0.73,58.95,25860,25.86
2026-05-15 11:03:01,0.0,0.052,4.9,0.74,58.95,25870,25.87
2026-05-15 12:58:49,0.0,0.051,4.8,0.75,58.9,25880,25.88
2026-05-15 14:20:13,0.0,0.052,4.9,0.76,58.95,25890,25.89
2026-05-15 15:31:59,0.0,0.05,4.7,0.76,58.95,25890,25.89
2026-05-15 16:49:28,0.0,0.05,4.7,0.77,58.93,25900,25.9
2026-05-15 17:07:07,0.0,0.049,4.6,0.77,58.95,25900,25.9
2026-05-15 17:34:26,0.0,0.049,4.5,0.76,58.96,25900,25.9
2026-05-15 17:35:22,0.0,0.049,4.5,0.75,58.92,25900,25.9
2026-05-15 17:42:07,0.0,0.049,4.6,0.76,58.96,25900,25.9
2026-05-15 19:22:21,0.0,0.05,4.6,0.76,58.93,25910,25.91
2026-05-15 23:00:24,0.0,0.049,4.6,0.75,58.93,25930,25.93
2026-05-16 01:22:46,0.0,0.05,4.8,0.76,58.96,25940,25.94
2026-05-16 03:15:18,0.0,1.972,231.8,0.94,58.92,26340,26.34
2026-05-16 04:40:52,0.0,1.103,80.3,0.57,58.98,26530,26.53
2026-05-16 05:51:59,0.0,1.148,85.7,0.59,58.93,26620,26.62
2026-05-16 07:23:54,0.0,0.051,4.9,0.74,58.93,26650,26.65
2026-05-16 08:42:26,0.0,0.051,4.7,0.74,58.95,26650,26.65
2026-05-16 09:58:52,0.0,0.051,4.8,0.75,58.93,26660,26.66
2026-05-16 11:09:03,0.0,0.051,4.8,0.74,58.93,26660,26.66
2026-05-16 12:09:43,0.0,0.051,4.7,0.74,58.93,26670,26.67
