timestamp
2026-04-22 12:29:25
2026-04-22 12:30:26
2026-04-22 12:38:54
2026-04-22 14:26:51
2026-04-22 14:35:17
2026-04-22 14:38:08
2026-04-22 14:48:39,217,FORWARD,False,FORWARD,0,52951,1701,0,0,76,5893,1224,230,0,217,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,52951,1701
2026-04-22 15:06:44,216,FORWARD,False,FORWARD,0,52953,1701,0,0,76,5893,1229,231,0,216,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,52953,1701
2026-04-22 15:19:38,219,FORWARD,False,FORWARD,0,52954,1701,0,0,76,5895,1232,232,0,219,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,52954,1701
2026-04-22 15:32:14,1251,FORWARD,False,FORWARD,0,52956,1701,0,0,95,5895,1228,1067,0,1251,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,52956,1701
2026-04-22 16:26:03,1257,FORWARD,False,FORWARD,0,52962,1701,0,0,94,5896,1228,1075,0,1257,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,52962,1701
2026-04-22 17:25:05,1249,FORWARD,False,FORWARD,0,52968,1701,0,0,94,5892,1223,1075,0,1249,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,52968,1701
2026-04-22 18:08:41,214,FORWARD,False,FORWARD,0,52972,1701,0,0,76,5892,1218,228,0,214,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,52972,1701
2026-04-22 21:45:20,500,FORWARD,False,FORWARD,0,52998,1701,0,0,67,5895,1230,604,0,500,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,52998,1701
2026-04-22 23:55:53,1269,FORWARD,False,FORWARD,0,53013,1701,0,0,94,5893,1244,1077,0,1269,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53013,1701
2026-04-23 01:50:10,220,FORWARD,False,FORWARD,0,53026,1701,0,0,73,5893,1253,237,0,220,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53026,1701
2026-04-23 03:15:56,1321,FORWARD,False,FORWARD,0,53041,1701,0,0,94,5893,1246,1115,0,1321,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53041,1701
2026-04-23 04:50:43,220,FORWARD,False,FORWARD,0,53054,1701,0,0,74,5895,1252,234,0,220,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53054,1701
2026-04-23 05:50:26,1283,FORWARD,False,FORWARD,0,53061,1701,0,0,94,5895,1243,1091,0,1283,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53061,1701
2026-04-23 06:51:45,1385,FORWARD,False,FORWARD,0,53069,1701,0,0,95,5896,1239,1165,0,1385,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53069,1701
2026-04-23 09:04:38,1249,FORWARD,False,FORWARD,0,53086,1701,0,0,95,5895,1226,1069,0,1249,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53086,1701
2026-04-23 10:51:34,1240,FORWARD,False,FORWARD,0,53098,1701,0,0,95,5898,1219,1066,0,1240,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53098,1701
2026-04-23 12:01:24,215,FORWARD,False,FORWARD,0,53105,1701,0,0,76,5893,1224,230,0,215,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53105,1701
2026-04-23 13:36:57,215,FORWARD,False,FORWARD,0,53117,1701,0,0,76,5893,1224,229,0,215,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53117,1701
2026-04-23 14:36:06,209,FORWARD,False,FORWARD,0,53123,1701,0,0,76,5895,1208,225,0,209,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53123,1701
2026-04-23 15:27:03,210,FORWARD,False,FORWARD,0,53129,1701,0,0,76,5896,1211,227,0,210,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53129,1701
2026-04-23 16:08:52,1238,FORWARD,False,FORWARD,0,53133,1701,0,0,95,5890,1207,1069,0,1238,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53133,1701
2026-04-23 17:05:33,1231,FORWARD,False,FORWARD,0,53140,1701,0,0,95,5895,1205,1064,0,1231,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53140,1701
2026-04-23 17:59:10,1244,FORWARD,False,FORWARD,0,53146,1701,0,0,95,5895,1219,1065,0,1244,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53146,1701
2026-04-23 21:35:47,294,FORWARD,False,FORWARD,0,53202,1701,0,0,71,5895,1237,331,0,294,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53202,1701
2026-04-23 23:56:53,1773,FORWARD,False,FORWARD,0,53274,1701,0,0,91,5896,1228,1579,0,1773,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53274,1701
2026-04-24 02:05:55,6066,FORWARD,False,FORWARD,0,53398,1701,0,0,97,5893,1239,5032,0,6066,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53398,1701
2026-04-24 03:54:14,5952,FORWARD,False,FORWARD,0,53509,1701,0,0,97,5895,1234,4954,0,5952,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53509,1701
2026-04-24 05:01:31,4891,FORWARD,False,FORWARD,0,53569,1701,0,0,98,5896,1233,4038,0,4891,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53569,1701
2026-04-24 06:02:28,5719,FORWARD,False,FORWARD,0,53615,1701,0,0,97,5893,1226,4773,0,5719,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53615,1701
2026-04-24 08:02:29,1326,FORWARD,False,FORWARD,0,53706,1701,0,0,96,5892,1226,1122,0,1326,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53706,1701
2026-04-24 09:18:59,4762,FORWARD,False,FORWARD,0,53756,1701,0,0,98,5893,1224,3935,0,4762,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,53756,1701
