timestamp,power_a,direction_a,tbd,direction_b,power_b,energy_forword_a,energy_reverse_a,energy_forword_b,energy_reserse_b,power_factor,freq,voltage_a,current_a,current_b,total_power,voltage_coef,current_a_calibration,power_a_calibration,energy_a_calibration_fwd,coef_a_reset,power_factor_b,freq_calibration,current_b_calibration,power_b_calibration,energy_b_calibration_fwd,coef_b_reset,energy_a_calibration_rev,energy_b_calibration_rev,report_rate_control,forward_energy_total,reverse_energy_total
2026-05-12 14:40:49,3722,FORWARD,False,REVERSE,0,8030,4,0,55,78,5921,1206,3907,0,3722,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8030,59
2026-05-12 14:46:00,7138,FORWARD,False,REVERSE,0,8033,4,0,55,94,5921,1201,6266,0,7138,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8033,59
2026-05-12 16:12:42,1427,FORWARD,False,REVERSE,0,8079,4,0,55,61,5924,1203,1917,0,1427,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8079,59
2026-05-12 17:31:51,1344,FORWARD,False,REVERSE,0,8093,4,0,55,65,5923,1209,1704,0,1344,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8093,59
2026-05-12 19:26:05,1403,FORWARD,False,REVERSE,0,8121,4,0,55,63,5918,1225,1792,0,1403,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8121,59
2026-05-12 23:33:28,2674,FORWARD,False,REVERSE,0,8265,4,0,104,84,5920,1231,2579,0,2674,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8265,108
2026-05-13 02:21:54,1766,FORWARD,False,REVERSE,0,8325,4,0,104,76,5920,1230,1876,0,1766,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8325,108
2026-05-13 05:14:20,1845,FORWARD,False,REVERSE,0,8374,4,0,104,75,5915,1252,1945,0,1845,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8374,108
2026-05-13 07:32:41,1344,FORWARD,False,REVERSE,0,8415,4,0,104,60,5921,1235,1789,0,1344,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8415,108
2026-05-13 10:08:54,1554,FORWARD,False,REVERSE,0,8454,4,0,104,63,5920,1232,1975,0,1554,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8454,108
2026-05-13 12:19:55,1021,FORWARD,False,REVERSE,0,8494,4,0,104,57,5924,1233,1449,0,1021,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,8494,108
