timestamp,power_a,direction_a,tbd,direction_b,power_b,energy_forword_a,energy_reverse_a,energy_forword_b,energy_reserse_b,power_factor,freq,voltage_a,current_a,current_b,total_power,voltage_coef,current_a_calibration,power_a_calibration,energy_a_calibration_fwd,coef_a_reset,power_factor_b,freq_calibration,current_b_calibration,power_b_calibration,energy_b_calibration_fwd,coef_b_reset,energy_a_calibration_rev,energy_b_calibration_rev,report_rate_control,forward_energy_total,reverse_energy_total
2026-04-30 14:09:56,1991,FORWARD,False,FORWARD,2063,1256,0,1259,0,66,5887,1205,2493,2492,3988,1000,1000,1000,1000,False,66,1000,1000,1000,1000,False,1000,1000,10,2515,0
2026-04-30 14:45:04,17470,FORWARD,False,FORWARD,17502,1290,0,1293,0,98,5887,1168,15082,15097,34972,1000,1000,1000,1000,False,99,1000,1000,1000,1000,False,1000,1000,10,2583,0
2026-04-30 15:41:58,3202,FORWARD,False,FORWARD,3205,1344,0,1347,0,78,5884,1191,3407,3406,6407,1000,1000,1000,1000,False,78,1000,1000,1000,1000,False,1000,1000,10,2691,0
2026-04-30 16:36:24,4036,FORWARD,False,FORWARD,4044,1375,0,1378,0,97,5885,1192,3478,3479,8080,1000,1000,1000,1000,False,97,1000,1000,1000,1000,False,1000,1000,10,2753,0
2026-04-30 17:33:24,3411,FORWARD,False,FORWARD,3419,1410,0,1413,0,79,5881,1200,3550,3549,6830,1000,1000,1000,1000,False,80,1000,1000,1000,1000,False,1000,1000,10,2823,0
2026-04-30 19:24:38,2679,FORWARD,False,FORWARD,2687,1473,0,1476,0,74,5884,1215,2958,2957,5366,1000,1000,1000,1000,False,74,1000,1000,1000,1000,False,1000,1000,10,2949,0
2026-04-30 23:04:16,4356,FORWARD,False,FORWARD,4367,1645,0,1649,0,81,5884,1235,4327,4326,8723,1000,1000,1000,1000,False,81,1000,1000,1000,1000,False,1000,1000,10,3294,0
2026-05-01 01:33:57,3630,FORWARD,False,FORWARD,3639,1767,0,1771,0,82,5887,1249,3505,3505,7269,1000,1000,1000,1000,False,83,1000,1000,1000,1000,False,1000,1000,10,3538,0
2026-05-01 03:19:04,1943,FORWARD,False,FORWARD,1949,1804,0,1809,0,64,5885,1260,2378,2377,3892,1000,1000,1000,1000,False,65,1000,1000,1000,1000,False,1000,1000,10,3613,0
2026-05-01 04:48:50,1821,FORWARD,False,FORWARD,1827,1832,0,1836,0,66,5882,1267,2159,2157,3648,1000,1000,1000,1000,False,66,1000,1000,1000,1000,False,1000,1000,10,3668,0
2026-05-01 05:46:54,1852,FORWARD,False,FORWARD,1860,1847,0,1851,0,64,5882,1267,2246,2244,3712,1000,1000,1000,1000,False,65,1000,1000,1000,1000,False,1000,1000,10,3698,0
2026-05-01 06:44:29,1890,FORWARD,False,FORWARD,1895,1866,0,1871,0,64,5884,1266,2322,2319,3785,1000,1000,1000,1000,False,64,1000,1000,1000,1000,False,1000,1000,10,3737,0
2026-05-01 08:08:48,2112,FORWARD,False,FORWARD,2119,1893,0,1898,0,70,5882,1262,2359,2383,4231,1000,1000,1000,1000,False,70,1000,1000,1000,1000,False,1000,1000,10,3791,0
2026-05-01 09:14:33,1998,FORWARD,False,FORWARD,2002,1914,0,1919,0,72,5884,1270,2176,2174,4000,1000,1000,1000,1000,False,72,1000,1000,1000,1000,False,1000,1000,10,3833,0
2026-05-01 10:12:16,1933,FORWARD,False,FORWARD,1935,1936,0,1941,0,72,5885,1269,2087,2084,3868,1000,1000,1000,1000,False,72,1000,1000,1000,1000,False,1000,1000,10,3877,0
