timestamp,voltage_V,current_A,power_W,pf,freq_Hz,energy_Wh,energy_kWh
2026-05-12 14:40:49,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-12 14:46:00,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-12 16:12:42,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-12 17:31:51,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-12 19:26:05,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-12 23:33:28,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-13 02:21:54,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-13 05:14:20,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-13 07:32:41,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-13 10:08:54,0.0,2.162,129.4,0.47,58.99,19010,19.01
2026-05-13 12:19:55,0.0,2.578,201.9,0.6,58.96,137920,137.92
2026-05-13 14:15:32,0.0,6.267,750.0,0.91,58.93,138980,138.98
2026-05-13 15:48:16,0.0,9.466,1124.9,0.94,58.93,140280,140.28
2026-05-13 17:05:45,0.0,9.454,1114.7,0.95,58.98,141660,141.66
2026-05-13 18:18:29,0.0,8.591,1030.9,0.94,58.99,143070,143.07
2026-05-13 22:17:22,0.0,10.71,1173.0,0.84,58.95,146390,146.39
2026-05-14 01:26:17,0.0,3.113,291.7,0.71,58.95,149000,149.0
2026-05-14 03:57:53,0.0,3.041,286.2,0.71,58.96,150020,150.02
2026-05-14 05:57:43,0.0,3.025,279.2,0.69,58.96,150690,150.69
2026-05-14 08:30:38,0.0,1.613,13.3,0.06,58.93,151590,151.59
2026-05-14 10:31:57,0.0,2.617,173.1,0.5,58.98,151850,151.85
2026-05-14 12:21:41,0.0,2.597,139.0,0.44,58.95,152070,152.07
2026-05-14 14:18:17,0.0,2.369,132.1,0.44,58.96,152280,152.28
2026-05-14 15:40:35,0.0,5.044,539.6,0.87,58.98,152630,152.63
2026-05-14 16:57:12,0.0,5.813,647.1,0.89,58.98,153390,153.39
2026-05-14 18:01:24,0.0,13.892,1525.4,0.89,58.99,154400,154.4
2026-05-14 22:31:34,0.0,9.361,1069.7,0.88,58.98,160170,160.17
2026-05-15 01:44:45,0.0,8.985,1080.3,0.93,58.96,163930,163.93
2026-05-15 04:24:36,0.0,3.253,290.3,0.68,58.95,165180,165.18
2026-05-15 06:22:04,0.0,4.264,377.7,0.67,58.98,165700,165.7
2026-05-15 09:04:46,0.0,9.213,991.6,0.82,58.96,166700,166.7
2026-05-15 11:03:01,0.0,4.727,485.9,0.78,58.98,167830,167.83
2026-05-15 12:58:49,0.0,2.487,155.0,0.47,58.95,168400,168.4
2026-05-15 14:20:13,0.0,5.718,622.2,0.87,58.96,168590,168.59
2026-05-15 15:31:59,0.0,6.045,698.3,0.89,58.99,169380,169.38
2026-05-15 16:49:28,0.0,2.375,138.8,0.47,58.95,170210,170.21
2026-05-15 17:07:07,0.0,2.391,138.7,0.46,58.98,170240,170.24
2026-05-15 17:34:26,0.0,1.457,14.7,0.08,58.96,170300,170.3
2026-05-15 17:35:22,0.0,1.451,12.7,0.07,58.95,170300,170.3
2026-05-15 17:42:07,0.0,1.463,14.1,0.07,58.99,170300,170.3
2026-05-15 19:22:21,0.0,2.411,147.6,0.48,58.98,170470,170.47
2026-05-15 23:00:24,0.0,2.148,110.7,0.4,58.98,170830,170.83
2026-05-16 01:22:46,0.0,2.202,122.5,0.42,58.99,171000,171.0
2026-05-16 03:15:18,0.0,2.142,112.7,0.4,58.99,171200,171.2
2026-05-16 04:40:52,0.0,1.864,103.3,0.42,59.01,171320,171.32
2026-05-16 05:51:59,0.0,2.428,162.7,0.5,58.96,171460,171.46
2026-05-16 07:23:54,0.0,2.296,144.9,0.48,58.98,171650,171.65
2026-05-16 08:42:26,0.0,1.616,41.7,0.19,58.98,171790,171.79
2026-05-16 09:58:52,0.0,1.608,43.8,0.2,58.95,171930,171.93
2026-05-16 11:09:03,0.0,2.411,152.6,0.48,58.98,172080,172.08
2026-05-16 12:09:43,0.0,2.528,161.2,0.49,58.96,172200,172.2
2026-05-16 13:36:31,0.0,1.628,48.6,0.23,58.99,172360,172.36
2026-05-16 14:26:11,0.0,5.373,625.9,0.93,58.95,172840,172.84
2026-05-16 15:31:36,0.0,5.213,607.9,0.92,59.01,173570,173.57
2026-05-16 16:27:52,0.0,4.831,568.5,0.91,58.96,174220,174.22
2026-05-16 17:33:52,0.0,6.24,722.4,0.92,58.95,174950,174.95
2026-05-16 19:29:55,0.0,5.77,681.3,0.92,58.98,175950,175.95
2026-05-16 23:33:50,0.0,2.159,117.7,0.41,58.99,176730,176.73
2026-05-17 01:59:50,0.0,1.554,13.0,0.06,58.99,176930,176.93
2026-05-17 03:56:46,0.0,2.173,117.3,0.41,58.95,177080,177.08
2026-05-17 05:12:00,0.0,1.995,95.6,0.36,58.96,177180,177.18
2026-05-17 06:08:16,0.0,2.153,111.1,0.39,58.98,177250,177.25
2026-05-17 08:00:41,0.0,2.114,109.8,0.39,58.99,177390,177.39
2026-05-17 09:31:28,0.0,2.084,88.9,0.33,58.95,177530,177.53
2026-05-17 10:36:40,0.0,2.053,98.7,0.36,58.93,177620,177.62
2026-05-17 11:39:47,0.0,1.565,12.5,0.06,58.98,177700,177.7
2026-05-17 12:44:02,0.0,1.552,12.0,0.06,58.95,177780,177.78
2026-05-17 14:04:53,0.0,2.232,127.1,0.44,58.98,177900,177.9
2026-05-17 15:10:39,0.0,2.32,134.3,0.45,58.98,177990,177.99
2026-05-17 16:11:00,0.0,2.213,123.3,0.43,58.95,178080,178.08
2026-05-17 17:14:17,0.0,2.296,127.8,0.43,58.96,178170,178.17
2026-05-17 18:13:46,0.0,2.353,140.8,0.46,58.99,178250,178.25
