timestamp,voltage_V,current_A,power_W,pf,freq_Hz,energy_Wh
2026-04-30 14:09:56,117.2,19.22,1334,0.59,59.24,693
2026-04-30 14:45:04,117.2,18.89,1313,0.59,59.24,701
2026-04-30 15:41:58,116.4,5.97,388,0.55,59.23,711
2026-04-30 16:36:24,117.6,47.17,4849,0.87,59.21,740
2026-04-30 17:33:24,116.5,20.06,1471,0.62,59.2,761
2026-04-30 19:24:38,120.7,23.59,2727,0.95,59.2,791
2026-04-30 23:04:16,121.9,23.78,2786,0.95,59.2,932
2026-05-01 01:33:57,121.6,27.14,2869,0.86,59.26,1020
2026-05-01 03:19:04,123.1,27.06,2877,0.86,59.26,1063
2026-05-01 04:48:50,122.4,16.92,1981,0.95,59.23,1102
2026-05-01 05:46:54,124.1,26.06,2822,0.87,59.24,1126
2026-05-01 06:44:29,124.6,27.09,2649,0.78,59.21,1155
2026-05-01 08:08:48,125.5,37.37,4125,0.87,59.23,1218
2026-05-01 09:14:33,126.1,30.61,3279,0.84,59.21,1267
2026-05-01 10:12:16,125.6,17.45,1978,0.9,59.21,1295
2026-05-01 11:14:37,125.8,26.84,2878,0.85,59.24,1324
2026-05-01 12:13:29,125.1,16.95,1271,0.59,59.21,1346
2026-05-01 13:40:37,124.7,21.15,1851,0.7,59.23,1362
2026-05-01 14:33:32,124.5,20.7,1817,0.7,59.23,1377
2026-05-01 15:30:38,123.0,21.28,1859,0.7,59.21,1400
2026-05-01 16:27:58,123.5,26.41,2546,0.77,59.2,1422
2026-05-01 17:28:19,123.5,28.3,2785,0.79,59.23,1453
2026-05-01 19:12:29,124.7,27.42,2655,0.77,59.2,1512
2026-05-01 22:28:12,125.0,19.07,1894,0.79,59.23,1607
2026-05-02 00:26:15,126.0,24.42,2433,0.78,59.2,1656
2026-05-02 02:07:19,126.9,18.6,1771,0.74,59.2,1689
2026-05-02 03:19:33,127.1,17.49,1698,0.76,59.18,1714
2026-05-02 04:14:09,126.7,17.54,1744,0.78,59.21,1730
2026-05-02 05:08:22,127.6,16.3,1593,0.76,59.2,1746
2026-05-02 05:56:57,128.4,18.13,1761,0.75,59.18,1756
2026-05-02 07:15:06,127.8,9.3,1016,0.85,59.16,1778
2026-05-02 08:15:48,127.6,16.11,1575,0.76,59.18,1787
2026-05-02 09:07:57,127.3,7.61,823,0.84,59.2,1800
2026-05-02 09:59:39,127.0,23.28,2197,0.74,59.23,1821
2026-05-02 11:00:16,127.0,23.17,2201,0.74,59.21,1860
2026-05-02 11:53:48,125.4,64.11,5127,0.63,59.21,1875
2026-05-02 12:45:43,126.2,15.23,1442,0.74,59.18,1895
2026-05-02 13:43:53,125.2,33.77,3180,0.75,59.18,1932
2026-05-02 14:26:15,124.2,19.39,1449,0.6,59.18,1954
2026-05-02 15:08:19,127.4,132.56,14985,0.88,59.16,1967
